"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"RTL8A",0.00200556680389271,0.304560202849616,0.947,0.799,1,"12","RTL8A"
"FH3",0.00206786239420316,0.594302640103779,1,0.796,1,"12","FH"
"ENSCJAG00000026804",0.00213341285790539,0.254046467010509,0.263,0.074,1,"12","ENSCJAG00000026804"
"PLXNB14",0.00221710641684342,0.872278877893353,0.789,0.764,1,"12","PLXNB1"
"EDF1",0.00233574490307952,0.278233671914174,0.316,0.102,1,"12","EDF1"
"ATP6V1F1",0.00234819064378646,0.42479810346245,0.842,0.842,1,"12","ATP6V1F"
"IGFN1",0.00236715810664519,0.610199085232836,0.316,0.11,1,"12","IGFN1"
"FABP11",0.0023927330742481,0.374571020443675,0.474,0.216,1,"12","FABP1"
"TNFSF101",0.00243513920203633,0.334981969085414,0.632,0.336,1,"12","TNFSF10"
"ELL22",0.00244210746353598,0.534385629153001,1,0.736,1,"12","ELL2"
"TSPO2",0.00250012049245635,0.551532089260914,0.947,0.69,1,"12","TSPO"
"SUSD1",0.00253327478511746,0.534023619424704,0.368,0.137,1,"12","SUSD1"
"SUMF21",0.0025577296812413,0.431142959087135,0.947,0.753,1,"12","SUMF2"
"SOBP",0.00267767039927187,0.368822549107832,0.579,0.282,1,"12","SOBP"
"C1orf198",0.00270011609224429,0.321501067165085,0.737,0.484,1,"12","C1orf198"
"MAPKAPK22",0.00273394954659209,0.428352989455244,0.947,0.816,1,"12","MAPKAPK2"
"DENND5B",0.00273911788609814,0.34856559348543,0.842,0.579,1,"12","DENND5B"
"GPX8",0.00274272408294919,0.469748928285188,0.684,0.464,1,"12","GPX8"
"PLOD32",0.00278873189759746,0.276306373217169,0.947,0.732,1,"12","PLOD3"
"RBP12",0.00286793328579085,0.401414445556114,0.842,0.482,1,"12","RBP1"
"DSTN2",0.00290319713269534,0.599732172035293,1,0.983,1,"12","DSTN"
"AHNAK22",0.00299288270357097,0.362607609532314,0.579,0.267,1,"12","AHNAK2"
"ENSCJAG000000039341",0.00299429225768492,0.526390168032273,1,0.976,1,"12","ENSCJAG00000003934"
"MEOX2",0.00304699537600519,0.384161042860003,0.263,0.077,1,"12","MEOX2"
"ST6GALNAC31",0.00312565242368653,0.495340999478973,0.579,0.346,1,"12","ST6GALNAC3"
"LTBP12",0.00322122863692735,0.467773546640328,0.895,0.59,1,"12","LTBP1"
"TLE11",0.00322181256690182,0.675391022327383,0.947,0.834,1,"12","TLE1"
"RPL351",0.00322418098287019,0.328537987112506,1,0.999,1,"12","RPL35"
"ENSCJAG000000218451",0.00343671089694098,0.366984187973494,0.737,0.623,1,"12","ENSCJAG00000021845"
"ITPR31",0.00343952905325583,0.369593467444693,0.789,0.555,1,"12","ITPR3"
"EMC101",0.00345272874457045,0.387348906066289,0.789,0.788,1,"12","EMC10"
"CHMP2A",0.00347903328310803,0.684210235292034,0.947,0.831,1,"12","CHMP2A"
"MID11",0.00349688764240224,0.403524604872403,0.947,0.608,1,"12","MID1"
"ORAI3",0.00352675500928717,0.489494423398695,0.632,0.415,1,"12","ORAI3"
"CTSB4",0.00363560236110622,0.477030289547933,1,0.923,1,"12","CTSB"
"ZCCHC2",0.00370183045386848,0.279611212019051,0.895,0.62,1,"12","ZCCHC2"
"PON21",0.00375485931345777,0.490406843376188,0.895,0.727,1,"12","PON2"
"NDUFB7",0.0037710097803981,0.397350330636821,1,0.925,1,"12","NDUFB7"
"CELA2A",0.00388571178425473,0.33280168307663,0.421,0.187,1,"12","CELA2A"
"CYFIP1",0.00388830971171609,0.296140842460723,1,0.931,1,"12","CYFIP1"
"LAMB21",0.00391419347186158,0.523293515114387,1,0.845,1,"12","LAMB2"
"PPIB3",0.00391725183487671,0.393743460643568,1,0.983,1,"12","PPIB"
"SEMA3F2",0.00394793462276965,0.398140838267953,1,0.683,1,"12","SEMA3F"
"SERPINB1",0.00401874641648679,0.334218491218547,0.684,0.385,1,"12","SERPINB1"
"LCP2",0.00407572512805392,0.342438436377734,0.316,0.117,1,"12","LCP2"
"ENSCJAG000000159691",0.00417483616852647,0.477419984234986,1,0.747,1,"12","ENSCJAG00000015969"
"WWC11",0.00418983116517251,0.49804417818029,0.895,0.736,1,"12","WWC1"
"BST1",0.00433683388206451,0.300199386120973,0.474,0.209,1,"12","BST1"
"ENSCJAG00000034413",0.00443218584124252,0.267246010066213,0.579,0.318,1,"12","ENSCJAG00000034413"
"IFI27L2",0.00443405495154329,0.277866218004267,0.632,0.404,1,"12","IFI27L2"
"WWC33",0.00452398001874465,0.252035032541901,1,0.796,1,"12","WWC3"
"CYP20A11",0.0046176197676207,0.371393240896754,1,0.846,1,"12","CYP20A1"
"RN7SL817P1",0.00473253966682452,1.10045631990807,0.632,0.323,1,"12","RN7SL817P"
"SCP23",0.0047660402509661,0.599497838509692,1,0.88,1,"12","SCP2"
"PSME11",0.00477356357628505,0.313271276508152,0.947,0.715,1,"12","PSME1"
"MLIP",0.00478552369769232,0.268145256849582,0.474,0.232,1,"12","MLIP"
"LRP101",0.00480474881187725,0.55305293728163,0.947,0.75,1,"12","LRP10"
"ENSCJAG00000000888",0.00485218031166797,0.291701744880762,0.316,0.11,1,"12","ENSCJAG00000000888"
"ENSCJAG000000000722",0.00490013431083985,0.397437920579939,1,1,1,"12","ENSCJAG00000000072"
"PLXNA11",0.00498855746050937,0.384841876782536,0.895,0.629,1,"12","PLXNA1"
"AHNAK4",0.00502627146225513,0.336178538333207,1,0.935,1,"12","AHNAK"
"RNASE4",0.00502896854521053,0.287510109955495,0.579,0.312,1,"12","RNASE4"
"ACAP31",0.00510575682305661,0.558291153354718,0.842,0.756,1,"12","ACAP3"
"ARHGEF6",0.00517019723900673,0.285080520045195,0.421,0.183,1,"12","ARHGEF6"
"EPHA7",0.00519448757067475,0.251817586926863,0.526,0.279,1,"12","EPHA7"
"MYDGF1",0.00522077661171472,0.352183551864612,1,0.93,1,"12","MYDGF"
"RPL342",0.00528974926021791,0.383704481638741,1,0.998,1,"12","RPL34"
"SLC12A9",0.00530582083734242,0.438120636318442,0.632,0.409,1,"12","SLC12A9"
"GJB7",0.00554591969823926,0.331243987246898,0.316,0.123,1,"12","GJB7"
"ALOX5",0.00568632515488674,0.470553668336579,0.789,0.481,1,"12","ALOX5"
"VPS13A1",0.00571897299835076,0.551698842259952,0.947,0.839,1,"12","VPS13A"
"PLXDC2",0.00575936713075449,0.304769178272338,0.579,0.3,1,"12","PLXDC2"
"FOLR15",0.0059602217806304,0.560591514122209,1,0.965,1,"12","FOLR1"
"ENSCJAG000000232231",0.00598777530766059,0.420313869757803,1,0.93,1,"12","ENSCJAG00000023223"
"FGFR33",0.00630417769469033,0.29165072471868,0.947,0.85,1,"12","FGFR3"
"TRBC1",0.00633409041836405,0.433334217408121,0.526,0.27,1,"12","TRBC1"
"SNAI21",0.00669993105372568,0.342522678049473,0.632,0.394,1,"12","SNAI2"
"HEBP12",0.00672556211600129,0.379672697806244,0.737,0.553,1,"12","HEBP1"
"TAT",0.00684315703060232,0.256928723798198,0.368,0.154,1,"12","TAT"
"HEXA2",0.00691891360132864,0.439837123375973,1,0.903,1,"12","HEXA"
"BEX33",0.00703504714761148,0.383258958566272,0.895,0.665,1,"12","BEX3"
"STXBP61",0.00710665620786735,0.398774518571617,0.737,0.568,1,"12","STXBP6"
"GAS61",0.00712731554793326,0.271710002010399,0.684,0.437,1,"12","GAS6"
"MORF4L23",0.00717853215214793,0.357465264926817,1,0.941,1,"12","MORF4L2"
"CLCN4",0.00731811189965511,0.314406913326903,0.579,0.317,1,"12","CLCN4"
"ENSCJAG000000284662",0.007348894584712,0.278588451765521,0.737,0.444,1,"12","ENSCJAG00000028466"
"JAKMIP1",0.00739217584564461,0.40824445608902,0.316,0.122,1,"12","JAKMIP1"
"STXBP2",0.00774122573673582,0.368239338674043,0.895,0.815,1,"12","STXBP2"
"NEDD92",0.00775002143612819,0.43866908866868,0.789,0.642,1,"12","NEDD9"
"RIPOR3",0.00781782739427416,0.256464496690499,0.526,0.243,1,"12","RIPOR3"
"SPRR3",0.00794246731099646,0.259023932567871,0.421,0.196,1,"12","SPRR3"
"SLCO4C11",0.00803511988316958,0.429531826782613,0.842,0.626,1,"12","SLCO4C1"
"ENSCJAG000000161133",0.00811242151104843,0.27823857051064,1,0.999,1,"12","ENSCJAG00000016113"
"CD592",0.00814296623201062,0.441359215233232,1,0.92,1,"12","CD59"
"SERPING13",0.00814876312402958,0.47023150395905,0.842,0.614,1,"12","SERPING1"
"PHACTR21",0.00826858122282061,0.356104940744656,0.947,0.719,1,"12","PHACTR2"
"ROMO11",0.00843331164236571,0.405720082368442,0.947,0.952,1,"12","ROMO1"
"XAGE32",0.00853609811853144,0.380728893998681,0.421,0.193,1,"12","XAGE3"
"ENSCJAG000000153471",0.0085792380088149,0.396890387925079,1,0.976,1,"12","ENSCJAG00000015347"
"LTBP31",0.00905971800821857,0.41121559144193,0.579,0.326,1,"12","LTBP3"
"MTCH12",0.00913484460500639,0.388628606462309,1,0.929,1,"12","MTCH1"
"TCF42",0.00917171197638269,0.314082685679409,1,0.802,1,"12","TCF4"
"LYPD6B1",0.00918203420357406,0.444583528690001,0.632,0.389,1,"12","LYPD6B"
"ENSCJAG00000030810",0.0092163330641533,0.314141425796698,0.316,0.131,1,"12","ENSCJAG00000030810"
"C1GALT12",0.00927291615023669,0.264101548760205,0.895,0.666,1,"12","C1GALT1"
"PALM2-AKAP21",0.00929990419013646,0.504997980448923,1,0.884,1,"12","PALM2-AKAP2"
"NABP13",0.00948202642889051,0.806155705394996,0.947,0.929,1,"12","NABP1"
"FHL11",0.0096035207664618,0.250731027836467,0.526,0.288,1,"12","FHL1"
"TMEM51",0.00981062543860486,0.351443030663304,0.684,0.568,1,"12","TMEM51"
"COL27A11",0.00985768492448177,0.326679297080583,0.632,0.38,1,"12","COL27A1"
"FAM81B",0.00993927500993509,0.274695825280967,0.368,0.161,1,"12","FAM81B"
"ENSCJAG00000026362",3.18865228228277e-82,0.42074836114923,0.933,0.019,1.03066807720226e-77,"13","ENSCJAG00000026362"
"IGHE",3.01710558406334e-77,0.50342668300087,1,0.026,9.75219037936795e-73,"13","IGHE"
"ODF3L2",9.86656369398185e-76,0.407874078159436,1,0.028,3.18916938280575e-71,"13","ODF3L2"
"OLIG2",3.68751020379055e-73,0.331645803710424,1,0.029,1.19191392317122e-68,"13","OLIG2"
"BPIFB2",8.51995945998169e-72,0.402308441564441,0.933,0.025,2.75390649624988e-67,"13","BPIFB2"
"ENSCJAG00000035400",1.84336053008674e-71,0.447192619235865,1,0.03,5.95829424139938e-67,"13","ENSCJAG00000035400"
"ENSCJAG00000016638",2.9434647332279e-69,0.824531257870039,1,0.032,9.51416105721253e-65,"13","ENSCJAG00000016638"
"ENSCJAG00000010307",6.25857979461389e-65,0.765635911813615,1,0.036,2.02296074701305e-60,"13","ENSCJAG00000010307"
"EIF4E1B",4.51736759416546e-64,1.1563751256327,1,0.037,1.4601487274621e-59,"13","EIF4E1B"
"ISL2",1.69830357189217e-61,0.475531578109956,1,0.039,5.48942663542707e-57,"13","ISL2"
"OR1J2",3.22794271362848e-59,0.5327059336861,1,0.041,1.04336792332613e-54,"13","OR1J2"
"LIPM",3.89884471053435e-57,0.806633272024678,1,0.043,1.26022357578602e-52,"13","LIPM"
"ENSCJAG00000033829",4.0853330577877e-57,0.502575334113161,0.933,0.036,1.32050220426872e-52,"13","ENSCJAG00000033829"
"ENSCJAG00000011086",1.41614286347666e-55,0.274530997627037,1,0.046,4.57739857761559e-51,"13","ENSCJAG00000011086"
"ENSCJAG00000028678",4.0001309662321e-55,0.341128614801069,1,0.046,1.2929623322152e-50,"13","ENSCJAG00000028678"
"IQCJ",4.67578924298032e-54,0.28054087781523,1,0.046,1.51135535700853e-49,"13","IQCJ"
"H1FOO",1.10074270284074e-52,0.927082708656795,0.8,0.028,3.55793063839211e-48,"13","H1FOO"
"MYH7",5.00007135273323e-52,0.469485906975496,1,0.051,1.61617306334396e-47,"13","MYH7"
"CCDC87",6.62201408617685e-52,0.255235284792435,0.8,0.028,2.14043361307494e-47,"13","CCDC87"
"ENSCJAG00000011820",6.71316143497295e-51,0.559849934985581,0.8,0.026,2.16989517062631e-46,"13","ENSCJAG00000011820"
"SKOR1",1.95793604952388e-49,0.762503410849249,1,0.055,6.32863669287605e-45,"13","SKOR1"
"SIM2",7.16069222088061e-49,0.444026319792272,1,0.054,2.31455054655524e-44,"13","SIM2"
"ASTL",8.77421096725809e-49,0.832140984688698,1,0.057,2.83608821094683e-44,"13","ASTL"
"ZAR1L",9.23091150699167e-48,0.907864501551263,1,0.057,2.98370752640492e-43,"13","ZAR1L"
"ENSCJAG00000023773",3.15056528143488e-47,0.450071627078355,0.933,0.049,1.0183572159182e-42,"13","ENSCJAG00000023773"
"GAREM2",3.33024508380934e-47,0.478950489270862,1,0.058,1.07643511843969e-42,"13","GAREM2"
"ENSCJAG00000001154",6.59629606004837e-47,1.62330072216019,1,0.06,2.13212077548944e-42,"13","ENSCJAG00000001154"
"NXPH1",1.13840075731786e-46,1.42962679635535,1,0.055,3.67965276787851e-42,"13","NXPH1"
"PTPN5",3.72926084229797e-46,0.400513619756036,0.933,0.048,1.20540898205597e-41,"13","PTPN5"
"SPNS2",5.10326039162682e-46,0.28063635522017,0.867,0.04,1.64952685638554e-41,"13","SPNS2"
"ENSCJAG00000008492",7.28998252668007e-46,0.519589778291658,1,0.061,2.3563410520988e-41,"13","ENSCJAG00000008492"
"ANKRD22",1.82752525748013e-45,0.558071987586516,1,0.059,5.90710988975301e-41,"13","ANKRD22"
"ENSCJAG00000028728",2.1503074594006e-45,0.342493078389823,0.867,0.041,6.95043880102055e-41,"13","ENSCJAG00000028728"
"C3orf56",3.16574110971549e-45,2.24270540018012,1,0.061,1.02326249889334e-40,"13","C3orf56"
"MOS",1.29191856790156e-44,0.326627469474425,0.8,0.035,4.17586838702822e-40,"13","MOS"
"NOBOX",1.23020425178044e-43,0.602700801106385,0.933,0.052,3.97638920302991e-39,"13","NOBOX"
"ENSCJAG00000034090",1.73302111770208e-43,0.817541753635966,1,0.065,5.60164415874843e-39,"13","ENSCJAG00000034090"
"PADI6",2.99697146648785e-43,1.58823025382814,1,0.066,9.68711087112869e-39,"13","PADI6"
"ENSCJAG00000021989",1.08392570340284e-42,0.569364047168191,1,0.065,3.503573051109e-38,"13","ENSCJAG00000021989"
"SNORD115",4.65475875547828e-42,0.586534429260918,0.8,0.039,1.50455767253325e-37,"13","SNORD115"
"ENSCJAG00000005165",1.99587554029974e-41,0.950568544262194,1,0.069,6.45126850891084e-37,"13","ENSCJAG00000005165"
"ENSCJAG00000022335",2.76101488618182e-41,0.310714382416006,1,0.066,8.92442841660551e-37,"13","ENSCJAG00000022335"
"SHISA6",6.51745333986049e-41,0.398764198376932,0.933,0.057,2.10663644304311e-36,"13","SHISA6"
"RN7SKP196",7.68583398323541e-41,0.321892227856328,1,0.066,2.48429211840118e-36,"13","RN7SKP196"
"CCDC169",1.69090976649256e-40,0.672609193816793,1,0.071,5.4655276382339e-36,"13","CCDC169"
"ENSCJAG00000022532",2.08704261966355e-40,0.664601985001411,1,0.07,6.7459478595385e-36,"13","ENSCJAG00000022532"
"HIVEP3",2.10041518421255e-40,0.765634155849506,1,0.072,6.78917199993023e-36,"13","HIVEP3"
"LYPD1",7.1308075391056e-40,0.281365077941777,0.933,0.06,2.3048909208651e-35,"13","LYPD1"
"FOXN4",9.79326139862715e-40,0.317252409482161,1,0.07,3.16547588187825e-35,"13","FOXN4"
"ENSCJAG00000014350",5.37101329394677e-39,0.604981670663643,0.8,0.04,1.73607262700241e-34,"13","ENSCJAG00000014350"
"TMEM255B",1.39522131160113e-38,0.346259786758925,0.867,0.052,4.50977384548832e-34,"13","TMEM255B"
"RUNX3",1.64309567320779e-38,0.37776308355964,0.933,0.064,5.31097814450954e-34,"13","RUNX3"
"ACTL8",1.80667653936091e-38,1.96100285136415,1,0.077,5.83972057817627e-34,"13","ACTL8"
"BMP15",3.65728174118274e-38,2.635212611812,1,0.081,1.1821431772025e-33,"13","BMP15"
"NPM2",1.01655151043326e-37,1.79346549727338,1,0.081,3.28579944717343e-33,"13","NPM2"
"PPP1R3A",1.56539725016972e-37,2.59162749150913,1,0.083,5.05983353172359e-33,"13","PPP1R3A"
"FIGLA",2.6331245879243e-37,0.765989402208052,1,0.082,8.51104860554772e-33,"13","FIGLA"
"CX3CL1",2.88394906386068e-37,0.524161586204589,1,0.081,9.32178855911687e-33,"13","CX3CL1"
"SAXO1",3.16999175155703e-37,1.35412591917262,1,0.082,1.02463643385578e-32,"13","SAXO1"
"CPA1",4.33242817825991e-37,0.381550091855764,1,0.076,1.40037076005895e-32,"13","CPA1"
"RNU6-551P",6.32688752208851e-37,1.06146455168337,1,0.083,2.04503985376467e-32,"13","RNU6-551P"
"NLRP5",8.40682150454444e-37,0.582161589984471,0.933,0.07,2.7173369149139e-32,"13","NLRP5"
"CREB3L3",9.37411519463987e-37,1.36660015172004,1,0.083,3.02999525436344e-32,"13","CREB3L3"
"GJA4",1.75813983383426e-36,0.715131748356593,1,0.082,5.68283538490247e-32,"13","GJA4"
"ENSCJAG00000010101",2.11318298579719e-36,3.07245892027122,1,0.087,6.83044136499226e-32,"13","ENSCJAG00000010101"
"KRT81",2.28467040229756e-36,0.643553690662291,1,0.082,7.3847401413464e-32,"13","KRT81"
"SMPD3",2.33525662594026e-36,1.2642686918464,1,0.085,7.5482499920267e-32,"13","SMPD3"
"CLVS1",3.80680368002266e-36,2.07091177817698,1,0.085,1.23047315349373e-31,"13","CLVS1"
"C12orf42",4.03968890166947e-36,0.298876134168295,0.933,0.067,1.30574864368662e-31,"13","C12orf42"
"RASGRP4",4.87209226615977e-36,0.518497912306823,1,0.082,1.57480638319082e-31,"13","RASGRP4"
"IZUMO1R",3.40174014740958e-35,1.12372976828618,1,0.088,1.0995444678472e-30,"13","IZUMO1R"
"ENSCJAG00000014769",3.89508759114828e-35,0.954326310828794,1,0.084,1.25900916208686e-30,"13","ENSCJAG00000014769"
"ENSCJAG00000035157",4.95208533371674e-35,1.88443286255328,1,0.089,1.60066254241726e-30,"13","ENSCJAG00000035157"
"IL17B",5.70902400512754e-35,0.251051703265417,0.8,0.046,1.84532782917738e-30,"13","IL17B"
"LCN1",1.00167706157865e-34,0.722736993296621,1,0.078,3.23772076614066e-30,"13","LCN1"
"DUSP13",3.72784177365111e-34,0.38330289308458,1,0.083,1.20495029649725e-29,"13","DUSP13"
"ENSCJAG00000022022",3.85271003911599e-34,0.357127461267276,1,0.089,1.24531146594346e-29,"13","ENSCJAG00000022022"
"KCNK9",5.47331137948451e-34,0.634577548232034,0.933,0.075,1.76913843719078e-29,"13","KCNK9"
"PAX9",1.18694339931923e-33,0.613795290128604,1,0.089,3.83655714961954e-29,"13","PAX9"
"LRRC3B",1.43979048188395e-33,0.705149582626822,1,0.091,4.6538347745935e-29,"13","LRRC3B"
"GRIN2B",1.88558892178667e-33,0.408928789047921,1,0.09,6.09478907189105e-29,"13","GRIN2B"
"TMEM232",2.78865851180807e-33,0.669969937943821,1,0.093,9.01378090771722e-29,"13","TMEM232"
"KCNV1",4.2396182849283e-33,0.481659406170646,0.867,0.064,1.37037181823737e-28,"13","KCNV1"
"ENSCJAG00000027920",1.03092420326471e-32,1.15435656142228,1,0.094,3.33225630221251e-28,"13","ENSCJAG00000027920"
"ENSCJAG00000001024",1.61563721615106e-32,0.35788799888086,0.933,0.078,5.22222417376507e-28,"13","ENSCJAG00000001024"
"ENSCJAG00000020593",2.73309093874167e-32,0.26977653551843,0.867,0.065,8.8341698412947e-28,"13","ENSCJAG00000020593"
"EPSTI1",3.30091954724066e-32,0.744255678020542,1,0.102,1.0669562252546e-27,"13","EPSTI1"
"SCML1",4.0629658559319e-32,0.334067426398584,1,0.095,1.31327245361287e-27,"13","SCML1"
"LMX1A",4.13773639776303e-32,0.264175050251353,0.867,0.064,1.33744053584894e-27,"13","LMX1A"
"HOXD8",5.59781121107063e-32,0.438167848219037,0.933,0.083,1.80938051775436e-27,"13","HOXD8"
"TKTL1",6.15632279198292e-32,0.59725735311806,0.933,0.079,1.98990821605264e-27,"13","TKTL1"
"ENSCJAG00000000480",6.76441742729319e-32,0.403392457378713,1,0.101,2.18646264502398e-27,"13","ENSCJAG00000000480"
"ENSCJAG00000005163",6.95052259847994e-32,1.09626187747023,1,0.102,2.24661741950667e-27,"13","ENSCJAG00000005163"
"ENSCJAG00000011697",9.29994111721234e-32,3.25157908754249,1,0.103,3.00601996731655e-27,"13","ENSCJAG00000011697"
"RSPO2",1.45342643961807e-31,0.939724546196484,1,0.103,4.6979102807775e-27,"13","RSPO2"
"GRM4",1.82325180330968e-31,0.738341523792424,1,0.102,5.89329680383787e-27,"13","GRM4"
"ENSCJAG00000008261",2.10744946096793e-31,0.362594864662561,0.867,0.069,6.81190889268663e-27,"13","ENSCJAG00000008261"
"ZP4",3.68983221603002e-31,1.45286826251967,1,0.107,1.19266446718738e-26,"13","ZP4"
"ENSCJAG00000000817",3.84825667346704e-31,0.391895721983741,0.8,0.053,1.24387200456475e-26,"13","ENSCJAG00000000817"
"ENSCJAG00000036024",3.88469979791015e-31,0.322624406553439,0.933,0.081,1.2556515156785e-26,"13","ENSCJAG00000036024"
"SLC6A5",4.7955219249495e-31,0.384392621856906,0.8,0.057,1.55005655180143e-26,"13","SLC6A5"
"FAM90A26",6.46985712800449e-31,0.450660752156187,0.867,0.067,2.09125191948489e-26,"13","FAM90A26"
"TRIM64C",1.44524054115283e-30,1.43036239794822,0.867,0.069,4.6714510011683e-26,"13","TRIM64C"
"C6orf10",1.9500733509059e-30,0.711981588052304,1,0.108,6.30322209213315e-26,"13","C6orf10"
"CNBD1",2.01721885174782e-30,0.963598632531144,1,0.106,6.52025649450448e-26,"13","CNBD1"
"EBF2",2.46993912837614e-30,1.20474196338397,1,0.108,7.98358424465019e-26,"13","EBF2"
"FBXW12",2.55815412898808e-30,2.1661727594458,1,0.111,8.26872159112816e-26,"13","FBXW12"
"FGF14",2.57612743830896e-30,0.93651213491423,0.867,0.071,8.32681671884606e-26,"13","FGF14"
"ARHGAP20",4.31231862511877e-30,0.379221987768523,1,0.096,1.39387074919714e-25,"13","ARHGAP20"
"ACP7",1.11240525124334e-29,0.327003922775349,0.867,0.076,3.59562749359385e-25,"13","ACP7"
"ENSCJAG00000028743",1.32472134347283e-29,0.376926073814261,0.933,0.085,4.28189679850723e-25,"13","ENSCJAG00000028743"
"FER1L6",1.47337211408862e-29,0.425030223305238,1,0.107,4.76238068436866e-25,"13","FER1L6"
"RAB27B",1.51081881967907e-29,0.651085431552123,1,0.111,4.88341967084867e-25,"13","RAB27B"
"AGMO",3.22848114194692e-29,0.537606161645694,1,0.107,1.0435419595115e-24,"13","AGMO"
"PATL2",4.63454473966453e-29,1.95131998660206,1,0.118,1.49802389620177e-24,"13","PATL2"
"FEZF2",4.7587821931766e-29,1.07635176491781,1,0.117,1.53818116830047e-24,"13","FEZF2"
"PLEKHS1",5.291700094239e-29,1.72466856764887,1,0.119,1.71043622146087e-24,"13","PLEKHS1"
"WIPF3",5.7438774585174e-29,0.401511444231738,0.867,0.073,1.85659351091658e-24,"13","WIPF3"
"RIT2",7.03460995089609e-29,0.946734618645991,1,0.113,2.27379697442814e-24,"13","RIT2"
"EPHB1",1.06036693984086e-28,0.554648873700577,1,0.11,3.42742405964762e-24,"13","EPHB1"
"ENSCJAG00000009956",1.27115945398709e-28,0.89938887553459,1,0.116,4.10876870312247e-24,"13","ENSCJAG00000009956"
"ENSCJAG00000033145",1.62196563100956e-28,0.425003545287332,1,0.116,5.2426795091122e-24,"13","ENSCJAG00000033145"
"LHX8",1.84903969820912e-28,0.597080734021644,0.867,0.078,5.97665101652133e-24,"13","LHX8"
"MGAT5B",1.94743164888031e-28,0.731686849268603,1,0.118,6.29468331867583e-24,"13","MGAT5B"
"ENSCJAG00000018797",1.95682991148312e-28,0.564169148368642,1,0.114,6.32506132288689e-24,"13","ENSCJAG00000018797"
"ZP3",2.11721991948697e-28,1.26109610973711,1,0.123,6.84348994575774e-24,"13","ZP3"
"ENSCJAG00000023181",2.80540611844258e-28,1.37867920894945,1,0.122,9.06791419664196e-24,"13","ENSCJAG00000023181"
"CCDC141",2.8650395513338e-28,0.379807744059167,0.8,0.065,9.26066734177623e-24,"13","CCDC141"
"SAMD7",3.71181640088428e-28,1.54664539972529,1,0.12,1.19977041525783e-23,"13","SAMD7"
"ENSCJAG00000018492",4.43959414820106e-28,0.384770889717027,1,0.119,1.43501001652303e-23,"13","ENSCJAG00000018492"
