File,ID,CompID,CompID,Location,uLoc,EmbryoStage,EmbryoID,Carnegie Stage,Annotation,Annotation2,Annotation3,Order,Unique_Reads,%Mapped,%Mapped_to_annotation_base,%Mapped_to_annotation_5kbextended,%Mapped_to_annotation_1kbextended,QC,NoGenes,FinalAverage,All,vsCyno,Table,PreImp,vsCynoMin,PostImp,AllPImp,ForMapping,MapES,SpatialModelPlus,vsCynoClara,SpatialModelPlus2
SLX-16564.i702_i506.HWCLLBBXX.s_8.rAligned.sortedByCoord.out.bam,SLX.16564.i702_i506.HWCLLBBXX.s_8.r,SLX.16564.i702_i506.HWCLLBBXX.s_8.r,SLX.16564.i702_i506.HWCLLBBXX.s_8.r,E25A_180_V,EmDisc_CS7_E25A_180_V,E25,E25A,CS7,EmDisc_CS7_,EmDisc_CS7,EmDisc_CS7,1387,4604009,0.8423,0.181791166,0.244630375,0.206122504,1,12017,1,1,1,1,0,1,1,1,1,1,0,1,1
SLX-16564.i701_i502.HWCLLBBXX.s_8.rAligned.sortedByCoord.out.bam,SLX.16564.i701_i502.HWCLLBBXX.s_8.r,SLX.16564.i701_i502.HWCLLBBXX.s_8.r,SLX.16564.i701_i502.HWCLLBBXX.s_8.r,E25A_169_AF,ExMes_CS7_E25A_169_AF,E25,E25A,CS7,ExMes_CS7_,ExMes_CS7,ExMes_CS7,1388,4705020,0.8368,0.265222352,0.334543472,0.293847802,1,13093,1,1,1,1,0,1,1,1,1,1,1,1,1
SLX-16564.i701_i505.HWCLLBBXX.s_8.rAligned.sortedByCoord.out.bam,SLX.16564.i701_i505.HWCLLBBXX.s_8.r,SLX.16564.i701_i505.HWCLLBBXX.s_8.r,SLX.16564.i701_i505.HWCLLBBXX.s_8.r,E25A_180_I,Am_CS7_E25A_180_I,E25,E25A,CS7,Am_CS7_,Am_CS7,Am_CS7,1389,3334089,0.7079,0.27861219,0.333945273,0.301483997,1,8099,1,1,1,1,0,0,1,1,1,1,0,1,1
SLX-16564.i701_i506.HWCLLBBXX.s_8.rAligned.sortedByCoord.out.bam,SLX.16564.i701_i506.HWCLLBBXX.s_8.r,SLX.16564.i701_i506.HWCLLBBXX.s_8.r,SLX.16564.i701_i506.HWCLLBBXX.s_8.r,E25A_180_U,EmDisc_CS7_E25A_180_U,E25,E25A,CS7,EmDisc_CS7_,EmDisc_CS7,EmDisc_CS7,1390,3624954,0.7996,0.199896193,0.267130881,0.227495765,1,12110,1,1,1,1,0,1,1,1,1,1,0,1,1
SLX-16564.i702_i507.HWCLLBBXX.s_8.rAligned.sortedByCoord.out.bam,SLX.16564.i702_i507.HWCLLBBXX.s_8.r,SLX.16564.i702_i507.HWCLLBBXX.s_8.r,SLX.16564.i702_i507.HWCLLBBXX.s_8.r,E25A_184_H,Am_CS7_E25A_184_H,E25,E25A,CS7,Am_CS7_,Am_CS7,Am_CS7,1391,2776983,0.6917,0.205229066,0.262247662,0.228770133,1,8105,1,1,1,1,0,0,1,1,1,1,0,1,1
SLX-16564.i701_i508.HWCLLBBXX.s_8.rAligned.sortedByCoord.out.bam,SLX.16564.i701_i508.HWCLLBBXX.s_8.r,SLX.16564.i701_i508.HWCLLBBXX.s_8.r,SLX.16564.i701_i508.HWCLLBBXX.s_8.r,E25A_184_S,Stroma_CS7_E25A_184_S,E25,E25A,CS7,Stroma_CS7_,Stroma_CS7,Stroma_CS7,1392,3365283,0.8835,0.142622215,0.192282321,0.159563282,1,16797,1,0,0,1,0,0,1,1,1,0,0,0,0
SLX-16564.i702_i505.HWCLLBBXX.s_8.rAligned.sortedByCoord.out.bam,SLX.16564.i702_i505.HWCLLBBXX.s_8.r,SLX.16564.i702_i505.HWCLLBBXX.s_8.r,SLX.16564.i702_i505.HWCLLBBXX.s_8.r,E25A_180_J,Am_CS7_E25A_180_J,E25,E25A,CS7,Am_CS7_,Am_CS7,Am_CS7,1394,1128693,0.6498,0.055532622,0.087266012,0.064542997,1,5620,1,1,1,1,0,0,1,1,1,1,0,1,1
CME25A7851601Aligned.sortedByCoord.out.bam,CME25A7851601,CME25A7851601,CME25A7851601,P2_E15B_213_E,VE_CS5_P2_E15B_213_E,E15,E15B,CS5,VE_CS5_,VE_CS5,VE_CS5,1395,635471,0.405,0.310473416,0.42855203,0.368580776,1,4781,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851560Aligned.sortedByCoord.out.bam,CME25A7851560,CME25A7851560,CME25A7851560,P2_E15B_204_AK,ExMes_CS5_P2_E15B_204_AK,E15,E15B,CS5,ExMes_CS5_,ExMes_CS5,ExMes_CS5,1396,741115,0.6949,0.14568622,0.230230495,0.180562237,1,12026,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851628Aligned.sortedByCoord.out.bam,CME25A7851628,CME25A7851628,CME25A7851628,P2_E15B_213_AR,Tb_CS5_P2_E15B_213_AR,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1398,860053,0.3741,0.212924885,0.293234423,0.249374733,1,5029,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851635Aligned.sortedByCoord.out.bam,CME25A7851635,CME25A7851635,CME25A7851635,P2_E15B_213_AG,Tb_CS5_P2_E15B_213_AG,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1399,891570,0.3546,0.247012684,0.333150056,0.286242989,1,4894,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851567Aligned.sortedByCoord.out.bam,CME25A7851567,CME25A7851567,CME25A7851567,P2_E15B_204_Z,EmDisc_CS5_P2_E15B_204_Z,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1400,707549,0.7701,0.303913153,0.379942496,0.340196004,1,13042,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851595Aligned.sortedByCoord.out.bam,CME25A7851595,CME25A7851595,CME25A7851595,P2_E15B_213_AB,Tb_CS5_P2_E15B_213_AB,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1401,907089,0.5025,0.319669779,0.433760487,0.375961096,1,6171,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851644Aligned.sortedByCoord.out.bam,CME25A7851644,CME25A7851644,CME25A7851644,P2_E15B_213_AT,Tb_CS5_P2_E15B_213_AT,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1403,885071,0.6723,0.119322299,0.171934492,0.140653839,1,6132,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851597Aligned.sortedByCoord.out.bam,CME25A7851597,CME25A7851597,CME25A7851597,P2_E15B_204_F,EmDisc_CS5_P2_E15B_204_F,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1405,857824,0.7489,0.404850716,0.475543165,0.440042666,1,11766,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851580Aligned.sortedByCoord.out.bam,CME25A7851580,CME25A7851580,CME25A7851580,P2_E15B_213_AL,Gland_CS5_P2_E15B_213_AL,E15,E15B,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,1413,1195152,0.5454,0.487836189,0.566763756,0.521648901,1,8310,1,1,0,1,0,0,1,1,1,0,0,0,0
CME25A7851583Aligned.sortedByCoord.out.bam,CME25A7851583,CME25A7851583,CME25A7851583,P2_E15B_204_AB,EmDisc_CS5_P2_E15B_204_AB,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1414,1156279,0.7383,0.274404511,0.366538927,0.318314672,1,12673,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851587Aligned.sortedByCoord.out.bam,CME25A7851587,CME25A7851587,CME25A7851587,P2_E15B_213_AA,Tb_CS5_P2_E15B_213_AA,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1415,1386698,0.5566,0.090222355,0.148590183,0.110649008,1,5394,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851648Aligned.sortedByCoord.out.bam,CME25A7851648,CME25A7851648,CME25A7851648,P2_E15B_204_AV,SYS_CS5_P2_E15B_204_AV,E15,E15B,CS5,SYS_protrusion_CS5_,SYS_CS5,SYS_protrusion_CS5_,1421,1626111,0.4728,0.300399394,0.389516222,0.34096128,1,5646,1,1,1,1,0,1,1,1,1,1,0,1,1
CME25A7851568Aligned.sortedByCoord.out.bam,CME25A7851568,CME25A7851568,CME25A7851568,P2_E15B_204_AL,Tb_CS5_P2_E15B_204_AL,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1422,1624391,0.6093,0.096791374,0.189407049,0.136346657,1,7470,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851569Aligned.sortedByCoord.out.bam,CME25A7851569,CME25A7851569,CME25A7851569,P2_E15B_213_A,VE_CS5_P2_E15B_213_A,E15,E15B,CS5,VE_CS5_,VE_CS5,VE_CS5,1424,1776806,0.6736,0.208380994,0.288599637,0.245766124,1,7297,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851574Aligned.sortedByCoord.out.bam,CME25A7851574,CME25A7851574,CME25A7851574,P2_E15B_204_O,Tb_CS5_P2_E15B_204_O,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1425,1687883,0.7325,0.117256109,0.195183656,0.150061066,1,14597,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851571Aligned.sortedByCoord.out.bam,CME25A7851571,CME25A7851571,CME25A7851571,P2_E15B_213_Y,Gland_CS5_P2_E15B_213_Y,E15,E15B,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,1426,1797387,0.8356,0.262509882,0.348773627,0.298290304,1,14818,1,1,0,1,0,0,1,1,1,0,0,0,0
CME25A7851640Aligned.sortedByCoord.out.bam,CME25A7851640,CME25A7851640,CME25A7851640,P2_E15B_204_AU,ExMes_CS5_P2_E15B_204_AU,E15,E15B,CS5,ExMes_CS5_,ExMes_CS5,ExMes_CS5,1427,1892242,0.4448,0.248884223,0.382901792,0.309671801,1,6252,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851586Aligned.sortedByCoord.out.bam,CME25A7851586,CME25A7851586,CME25A7851586,P2_E15B_213_O,EmDisc_CS5_P2_E15B_213_O,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1428,1706308,0.7114,0.275535433,0.369810321,0.321814672,1,10974,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851598Aligned.sortedByCoord.out.bam,CME25A7851598,CME25A7851598,CME25A7851598,P2_E15B_204_R,ReGland_CS5_P2_E15B_204_R,E15,E15B,CS5,ReGland_CS5_,ReGland_CS5,ReGland_CS5,1429,1795447,0.8109,0.309901007,0.398202383,0.347813608,1,11861,1,1,0,1,0,0,1,1,1,0,0,0,0
CME25A7851614Aligned.sortedByCoord.out.bam,CME25A7851614,CME25A7851614,CME25A7851614,P2_E15B_204_T,EmDisc_CS5_P2_E15B_204_T,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1431,1800533,0.553,0.315918657,0.446484902,0.384479588,1,7706,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851631Aligned.sortedByCoord.out.bam,CME25A7851631,CME25A7851631,CME25A7851631,P2_E15B_204_AH,Tb_CS5_P2_E15B_204_AH,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1432,1913241,0.7785,0.077291455,0.130757384,0.094522556,1,10122,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851613Aligned.sortedByCoord.out.bam,CME25A7851613,CME25A7851613,CME25A7851613,P2_E15B_204_H,SYS_CS5_P2_E15B_204_H,E15,E15B,CS5,SYS_protrusion_CS5_,SYS_CS5,SYS_protrusion_CS5_,1434,2209692,0.5965,0.257573422,0.332002797,0.28893114,1,6336,1,1,1,1,0,1,1,1,1,1,0,1,1
CME25A7851607Aligned.sortedByCoord.out.bam,CME25A7851607,CME25A7851607,CME25A7851607,P2_E15B_204_AE,EmDisc_CS5_P2_E15B_204_AE,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1437,2267043,0.5586,0.353339776,0.449336673,0.402213722,1,7215,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851637Aligned.sortedByCoord.out.bam,CME25A7851637,CME25A7851637,CME25A7851637,P2_E15B_204_K,VE_CS5_P2_E15B_204_K,E15,E15B,CS5,VE_CS5_,VE_CS5,VE_CS5,1438,2530565,0.467,0.308526034,0.450304166,0.370908124,1,7206,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851594Aligned.sortedByCoord.out.bam,CME25A7851594,CME25A7851594,CME25A7851594,P2_E15B_213_P,EmDisc_CS5_P2_E15B_213_P,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1440,2098350,0.7253,0.284034125,0.379824944,0.330333015,1,14028,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851572Aligned.sortedByCoord.out.bam,CME25A7851572,CME25A7851572,CME25A7851572,P2_E15B_213_AK,Tb_CS5_P2_E15B_213_AK,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1441,2447996,0.6685,0.147942467,0.23446779,0.186677029,1,9862,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851623Aligned.sortedByCoord.out.bam,CME25A7851623,CME25A7851623,CME25A7851623,P2_E15B_204_AG,Tb_CS5_P2_E15B_204_AG,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1443,2390892,0.7683,0.143318643,0.214193603,0.175340061,1,10974,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851589Aligned.sortedByCoord.out.bam,CME25A7851589,CME25A7851589,CME25A7851589,P2_E15B_204_E,EmDisc_CS5_P2_E15B_204_E,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1444,2211557,0.5861,0.35765072,0.42482404,0.390099057,1,13366,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851606Aligned.sortedByCoord.out.bam,CME25A7851606,CME25A7851606,CME25A7851606,P2_E15B_204_S,ExMes_CS5_P2_E15B_204_S,E15,E15B,CS5,ExMes_CS5_,ExMes_CS5,ExMes_CS5,1445,2580601,0.5753,0.179852436,0.260004271,0.214471493,1,8772,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851617Aligned.sortedByCoord.out.bam,CME25A7851617,CME25A7851617,CME25A7851617,P2_E15B_213_G,VE_CS5_P2_E15B_213_G,E15,E15B,CS5,VE_CS5_,VE_CS5,VE_CS5,1446,2793921,0.5144,0.279343089,0.388997291,0.328648244,1,5616,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851558Aligned.sortedByCoord.out.bam,CME25A7851558,CME25A7851558,CME25A7851558,P2_E15B_204_M,Tb_CS5_P2_E15B_204_M,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1447,3153317,0.7915,0.084543263,0.128613493,0.100020543,1,11110,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851557Aligned.sortedByCoord.out.bam,CME25A7851557,CME25A7851557,CME25A7851557,P2_E15B_204_A,VE_CS5_P2_E15B_204_A,E15,E15B,CS5,VE_CS5_,VE_CS5,VE_CS5,1449,2966896,0.3161,0.430416985,0.572508921,0.495119877,1,7041,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851643Aligned.sortedByCoord.out.bam,CME25A7851643,CME25A7851643,CME25A7851643,P2_E15B_213_AH,Tb_CS5_P2_E15B_213_AH,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1450,3077378,0.6819,0.100331151,0.155292781,0.119954956,1,7463,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851650Aligned.sortedByCoord.out.bam,CME25A7851650,CME25A7851650,CME25A7851650,P2_E15B_213_W,Stroma_CS5_P2_E15B_213_W,E15,E15B,CS5,Stroma_CS5_,Stroma_CS5,Stroma_CS5,1451,2999621,0.7833,0.102444524,0.162244164,0.125177462,1,9259,1,0,0,1,0,0,1,1,1,0,0,0,0
CME25A7851590Aligned.sortedByCoord.out.bam,CME25A7851590,CME25A7851590,CME25A7851590,P2_E15B_204_Q,Gland_CS5_P2_E15B_204_Q,E15,E15B,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,1454,3207122,0.8553,0.36603201,0.425687344,0.392764203,1,12048,1,1,0,1,0,0,1,1,1,0,0,0,0
CME25A7851605Aligned.sortedByCoord.out.bam,CME25A7851605,CME25A7851605,CME25A7851605,P2_E15B_204_G,EmDisc_CS5_P2_E15B_204_G,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1455,3186296,0.6852,0.262798334,0.367015536,0.315330698,1,10304,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851639Aligned.sortedByCoord.out.bam,CME25A7851639,CME25A7851639,CME25A7851639,P2_E15B_204_AI,Stroma_CS5_P2_E15B_204_AI,E15,E15B,CS5,Stroma_CS5_,Stroma_CS5,Stroma_CS5,1456,3341555,0.8308,0.134270618,0.197494996,0.158867193,1,11268,1,0,0,1,0,0,1,1,1,0,0,0,0
CME25A7851609Aligned.sortedByCoord.out.bam,CME25A7851609,CME25A7851609,CME25A7851609,P2_E15B_213_F,VE_CS5_P2_E15B_213_F,E15,E15B,CS5,VE_CS5_,VE_CS5,VE_CS5,1457,3531749,0.6138,0.24631711,0.337662189,0.28532438,1,7994,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851561Aligned.sortedByCoord.out.bam,CME25A7851561,CME25A7851561,CME25A7851561,P2_E15B_210_A,EmDisc_CS5_P2_E15B_210_A,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1458,3183079,0.7796,0.293931879,0.35173032,0.320259376,1,11091,1,1,1,1,0,1,1,1,1,1,0,1,1
CME25A7851647Aligned.sortedByCoord.out.bam,CME25A7851647,CME25A7851647,CME25A7851647,P2_E15B_204_AJ,Gland_CS5_P2_E15B_204_AJ,E15,E15B,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,1461,3796920,0.8174,0.298314655,0.380243804,0.333641446,1,10422,1,1,0,1,0,0,1,1,1,0,0,0,0
CME25A7851632Aligned.sortedByCoord.out.bam,CME25A7851632,CME25A7851632,CME25A7851632,P2_E15B_204_AT,VE_CS5_P2_E15B_204_AT,E15,E15B,CS5,VE_CS5_,VE_CS5,VE_CS5,1462,3908457,0.7426,0.157808265,0.224295529,0.185442873,1,8014,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851646Aligned.sortedByCoord.out.bam,CME25A7851646,CME25A7851646,CME25A7851646,P2_E15B_204_X,EmDisc_CS5_P2_E15B_204_X,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1463,4292734,0.8235,0.208451408,0.285206526,0.240542881,1,14957,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851645Aligned.sortedByCoord.out.bam,CME25A7851645,CME25A7851645,CME25A7851645,P2_E15B_204_L,EmDisc_CS5_P2_E15B_204_L,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1464,4479978,0.7994,0.246904415,0.316100607,0.277182605,1,13249,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851563Aligned.sortedByCoord.out.bam,CME25A7851563,CME25A7851563,CME25A7851563,P2_E15B_213_X,Gland_CS5_P2_E15B_213_X,E15,E15B,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,1468,6100265,0.7472,0.213361604,0.291089457,0.244900323,1,9370,1,1,0,1,0,0,1,1,1,0,0,0,0
CME25A7851565Aligned.sortedByCoord.out.bam,CME25A7851565,CME25A7851565,CME25A7851565,P2_E15B_204_B,EmDisc_CS5_P2_E15B_204_B,E15,E15B,CS5,EmDisc_CS5_,EmDisc_CS5,EmDisc_CS5,1470,8825817,0.8048,0.205549,0.277828324,0.236860103,1,12095,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851652Aligned.sortedByCoord.out.bam,CME25A7851652,CME25A7851652,CME25A7851652,P2_E15B_213_AU,ReGland_CS5_P2_E15B_213_AU,E15,E15B,CS5,ReGland_CS5_,ReGland_CS5,ReGland_CS5,1481,338954,0.4156,0.097865429,0.155301569,0.117220953,1,4298,1,1,0,1,0,0,1,1,1,0,0,0,0
CME25A7851620Aligned.sortedByCoord.out.bam,CME25A7851620,CME25A7851620,CME25A7851620,P2_E15B_213_AQ,Tb_CS5_P2_E15B_213_AQ,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1483,334796,0.4154,0.123314446,0.221934853,0.158722324,1,3872,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851564Aligned.sortedByCoord.out.bam,CME25A7851564,CME25A7851564,CME25A7851564,P2_E15B_213_AJ,Tb_CS5_P2_E15B_213_AJ,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1484,480869,0.3214,0.115420501,0.176969262,0.139360041,1,5039,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851636Aligned.sortedByCoord.out.bam,CME25A7851636,CME25A7851636,CME25A7851636,P2_E15B_213_AS,Tb_CS5_P2_E15B_213_AS,E15,E15B,CS5,Tb_CS5_,Tb_CS5,Tb_CS5,1486,445140,0.3329,0.248273037,0.34547329,0.299971119,1,5098,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851570Aligned.sortedByCoord.out.bam,CME25A7851570,CME25A7851570,CME25A7851570,P2_E15B_213_M,VE_CS5_P2_E15B_213_M,E15,E15B,CS5,VE_CS5_,VE_CS5,VE_CS5,1488,489479,0.4126,0.291237748,0.419377238,0.352030809,1,6110,1,1,1,1,0,1,1,1,1,1,1,1,1
CME25A7851596Aligned.sortedByCoord.out.bam,CME25A7851596,CME25A7851596,CME25A7851596,P2_E15B_213_AN,Gland_CS5_P2_E15B_213_AN,E15,E15B,CS5,Gland_CS5_,Gland_CS5,Gland_CS5,1489,503741,0.4242,0.325609996,0.430509613,0.373065208,1,4713,1,1,0,1,0,0,1,1,1,0,0,0,0
3536STDY8289195Aligned.sortedByCoord.out.bam,X3536STDY8289195,3536STDY8289195,3536STDY8289195,earlyTb,Tb_CS3_1,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1491,3759738,0.7774,0.496423492,0.541488144,0.519357621,1,9903,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289196Aligned.sortedByCoord.out.bam,X3536STDY8289196,3536STDY8289196,3536STDY8289196,earlyTb,Tb_CS3_2,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1492,3302109,0.7081,0.5842491,0.618899683,0.603597978,1,8845,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289197Aligned.sortedByCoord.out.bam,X3536STDY8289197,3536STDY8289197,3536STDY8289197,earlyTb,Tb_CS3_3,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1493,1621768,0.7386,0.570814174,0.622546653,0.600165694,1,8429,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289200Aligned.sortedByCoord.out.bam,X3536STDY8289200,3536STDY8289200,3536STDY8289200,earlyTb,Tb_CS3_6,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1496,2315201,0.6374,0.626073598,0.66049869,0.645819734,1,9468,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289201Aligned.sortedByCoord.out.bam,X3536STDY8289201,3536STDY8289201,3536STDY8289201,earlyTb,Tb_CS3_7,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1497,3313088,0.6863,0.585067179,0.627754464,0.609432068,1,9201,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289202Aligned.sortedByCoord.out.bam,X3536STDY8289202,3536STDY8289202,3536STDY8289202,earlyTb,Tb_CS3_8,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1498,3301221,0.7147,0.613354418,0.65168443,0.63596014,1,7981,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289206Aligned.sortedByCoord.out.bam,X3536STDY8289206,3536STDY8289206,3536STDY8289206,earlyTb,Tb_CS3_12,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1502,1583522,0.7478,0.63315459,0.66965305,0.654059614,1,8460,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289212Aligned.sortedByCoord.out.bam,X3536STDY8289212,3536STDY8289212,3536STDY8289212,earlyTb,Tb_CS3_18,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1508,226859,0.7336,0.628858818,0.668657362,0.650485919,1,8004,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289213Aligned.sortedByCoord.out.bam,X3536STDY8289213,3536STDY8289213,3536STDY8289213,earlyTb,Tb_CS3_19,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1509,985930,0.7707,0.653662883,0.687475178,0.673113694,1,9431,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289214Aligned.sortedByCoord.out.bam,X3536STDY8289214,3536STDY8289214,3536STDY8289214,earlyTb,Tb_CS3_20,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1510,1971867,0.7753,0.691018647,0.720686627,0.708731578,1,9579,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289215Aligned.sortedByCoord.out.bam,X3536STDY8289215,3536STDY8289215,3536STDY8289215,earlyTb,Tb_CS3_21,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1511,3195011,0.7946,0.677857871,0.708092737,0.695605189,1,9987,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289216Aligned.sortedByCoord.out.bam,X3536STDY8289216,3536STDY8289216,3536STDY8289216,earlyTb,Tb_CS3_22,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1512,4387163,0.7862,0.643579698,0.674637928,0.661438327,1,9851,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289221Aligned.sortedByCoord.out.bam,X3536STDY8289221,3536STDY8289221,3536STDY8289221,earlyTb,Tb_CS3_27,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1517,2583367,0.7927,0.658715388,0.693516244,0.678881878,1,9068,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289223Aligned.sortedByCoord.out.bam,X3536STDY8289223,3536STDY8289223,3536STDY8289223,earlyTb,Tb_CS3_29,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1519,2533309,0.7892,0.664704211,0.693759098,0.681938008,1,9263,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289224Aligned.sortedByCoord.out.bam,X3536STDY8289224,3536STDY8289224,3536STDY8289224,earlyTb,Tb_CS3_30,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1520,2771684,0.7537,0.647098229,0.677611171,0.664622498,1,9776,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289225Aligned.sortedByCoord.out.bam,X3536STDY8289225,3536STDY8289225,3536STDY8289225,earlyTb,Tb_CS3_31,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1521,4062255,0.7623,0.659709177,0.688230781,0.676476556,1,9686,1,1,1,1,1,1,0,0,1,1,1,1,1
3536STDY8289227Aligned.sortedByCoord.out.bam,X3536STDY8289227,3536STDY8289227,3536STDY8289227,earlyTb,Tb_CS3_33,NA,NA,CS3,Tb_CS3_,Tb_CS3,Tb_CS3,1523,4070225,0.7919,0.661855809,0.6909145,0.678469654,1,9212,1,1,1,1,1,1,0,0,1,1,1,1,1
